"CUSTOMER_ID";"CUSTOMER_LASTNAME";"CUSTOMER_FIRSTNAME";"CUSTOMER_SEX";"CUSTOMER_BIRTHDAY";"CUSTOMER_COUNTRY";"CUSTOMER_REGION";"CUSTOMER_REGIONNAME";"CUSTOMER_POSTCODE";"CUSTOMER_CITY";"CUSTOMER_STREET";"CUSTOMER_HOUSENUMBER";"CUSTOMER_LATITUDE";"CUSTOMER_LONGITUDE";"CUSTOMER_EMAIL";"CUSTOMER_PHONE"
C_000002659;Ewers;Maximilian;m;"1970-05-15";Germany;HE;Hessen;"65931";Frankfurt am Main;Bückeburger Weg;"10";"50.092149";"8.4994007";maximilian.ewers@email.com;+49395929002
C_000001575;Liehr;Ben;m;"1958-08-31";Switzerland;GR;Graubünden;"7304";Maienfeld;Spitalgasse;"6";"47.0098261";"9.5312245";ben.liehr@email.com;+41568379306
C_000003408;Buntrock;Lennox;m;"2000-03-22";Germany;HE;Hessen;"60439";Frankfurt am Main;Niederurseler Landstraße;"74";"50.1661322";"8.6251535";lennox.buntrock@email.com;+49730146075
C_000000209;Kofler;Maria;f;"1951-06-11";Germany;NW;Nordrhein-Westfalen;"46446";Emmerich am Rhein;Moselstraße;"12";"51.8275309";"6.3118662";maria.kofler@email.com;+49431170094
C_000001603;Sieber;Hatice;f;"1986-01-06";Germany;BE;Berlin;"10178";Berlin;Mollstraße;"18";"52.5230046";"13.4250754";hatice.sieber@email.com;+49450706036
C_000000466;Siegfried;Karl;m;"1982-08-10";Switzerland;LU;Luzern;"6210";Sursee;Geuenseestrasse;"38";"47.1786183";"8.1127184";karl.siegfried@email.com;+41887764664
C_000001159;Pfab;Fabian;m;"1953-10-04";Switzerland;LU;Luzern;"6286";Altwis;Hauptstrasse;"14";"47.2372473";"8.252001";fabian.pfab@email.com;+41751956747
C_000000645;Lüpke;Hasan;m;"1984-03-12";Germany;SN;Sachsen;"9496";Marienberg Erzgeb;Serpentinsteinstraße;"19";"50.6514673";"13.2550255";hasan.lüpke@email.com;+49935270593
C_000003962;Rettig;Malea;f;"1968-11-07";Austria;W;Wien;"1100";Wien;Patrubangasse;"4";"48.1670143";"16.3819533";malea.rettig@email.com;+43843884576
C_000001176;Scheerer;Leon;m;"1977-03-29";Switzerland;AG;Aargau;"5645";Aettenschwil;Wundhof;"1.5";"47.1802576";"8.3762769";leon.scheerer@email.com;+415524516
C_000000500;Opel;Henning;m;"1964-02-02";Switzerland;BE;Bern;"3272";Epsach;Gummenweg;"4";"47.0688843";"7.2119624";henning.opel@email.com;+41522736258
C_000001643;Pluta;Perla;f;"1966-07-03";Germany;NW;Nordrhein-Westfalen;"47589";Uedem;Lerchenweg;"7";"51.661878";"6.2773041";perla.pluta@email.com;+49567106614
C_000002711;Schupp;Malak;f;"1974-06-08";Germany;HE;Hessen;"60437";Frankfurt am Main;Brandenburger Weg;"11";"50.2061261";"8.7052895";malak.schupp@email.com;+49421142501
C_000007127;Schaaf;Oskar;m;"1987-07-08";Germany;HE;Hessen;"60529";Frankfurt am Main;Industriepark Höchst;K605;"50.0821553";"8.5442461";oskar.schaaf@email.com;+49891724187
C_000009251;Holzer;Alessio;m;"1951-10-26";Austria;W;Wien;"1220";Wien;Afritschgasse;"39";"48.2445577";"16.4495106";alessio.holzer@email.com;+43801116669
C_000000691;Welte;Louis;m;"1997-03-30";Germany;SN;Sachsen;"8064";Zwickau;Kirchstraße;"95";"50.6775954";"12.4937911";louis.welte@email.com;+49310920599
C_000000467;Richter;Akın;m;"1986-07-15";Switzerland;GR;Graubünden;"7516";Maloja;Via Cavlocc;"6";"46.3939979";"9.6926397";akın.richter@email.com;+41322848530
C_000005719;Gröber;Lotte;f;"1942-11-17";Germany;HE;Hessen;"60320";Frankfurt am Main;Eschersheimer Landstraße;"397";"50.1452797";"8.6676116";lotte.gröber@email.com;+49724748238
C_000006869;Rempe;Manuel;m;"1943-08-03";Germany;HE;Hessen;"60486";Frankfurt am Main;Diemelstraße;"6";"50.1233156";"8.638482";manuel.rempe@email.com;+49527260348
C_000001179;Sell;Giuseppe;m;"1983-07-02";Switzerland;OW;Obwalden;"6388";Grafenort;Daheim;"1";"46.8693423";"8.3755446";giuseppe.sell@email.com;+41901875128
C_000000649;Petersen;Mia;f;"1964-11-27";Germany;SN;Sachsen;"9599";Freiberg Sachs;Lindenweg;"10";"50.9140841";"13.3259696";mia.petersen@email.com;+49501932727
C_000007115;Morlock;Marc;m;"1959-03-25";Austria;W;Wien;"1220";Wien;Kaudersstraße;"76";"48.2018406";"16.519801";marc.morlock@email.com;+43562409480
C_000020854;Peter;Nikita;m;"1978-12-01";Germany;SH;Schleswig-Holstein;"24941";Flensburg;Tegelbarg;"63";"54.7751213";"9.427118";nikita.peter@email.com;+4959987074
C_000002845;Esau;Danilo;m;"1943-10-03";Austria;W;Wien;"1130";Wien;Auhofstraße;"147";"48.1910257";"16.2697979";danilo.esau@email.com;+43415202781
C_000000796;Henneberg;María;f;"1971-11-28";Germany;BE;Berlin;"10585";Berlin;Thrasoltstraße;"26";"52.5147702";"13.3033105";maría.henneberg@email.com;+49888936714
C_000000377;Brill;Harun;m;"1968-01-05";Germany;SN;Sachsen;"1069";Dresden;Hohe Straße;"20";"51.037479";"13.7196323";harun.brill@email.com;+4931891257
C_000000341;Halfmann;Elif;f;"1944-10-03";Germany;HE;Hessen;"60325";Frankfurt am Main;Corneliusstraße;"10";"50.1167483";"8.6590297";elif.halfmann@email.com;+49554657759
C_000002083;Volz;Malik;m;"1958-12-29";Germany;NW;Nordrhein-Westfalen;"52382";Niederzier;Köttenicher Str.;"69";"50.8556954";"6.4515284";malik.volz@email.com;+49374436266
C_000012057;Elvers;Nikolas;m;"1964-02-09";Austria;W;Wien;"1130";Wien;Jagdschloßgasse;"33";"48.1771994";"16.2772066";nikolas.elvers@email.com;+43788041281
C_000000450;Wilden;Rayyan;m;"1970-07-18";Germany;SN;Sachsen;"1259";Dresden;Dohnaer Straße;"360";"50.9846943";"13.8303071";rayyan.wilden@email.com;+49446690366
C_000006318;Bub;Hendrik;m;"1971-08-06";Austria;W;Wien;"1140";Wien;Kefergasse;"16";"48.1955535";"16.278902";hendrik.bub@email.com;+43355032239
C_000006830;Reichling;Till;m;"1991-08-11";Austria;W;Wien;"1100";Wien;Stockholmer Platz;"12";"48.15042";"16.38052";till.reichling@email.com;+43929140376
C_000000272;Gehringer;Benedikt;m;"1991-10-08";Switzerland;JU;Jura;"2852";Courtételle;Chemin des Esserts;"12";"47.3236992";"7.3234112";benedikt.gehringer@email.com;+41997684440
C_000000133;Weber;Ben;m;"1998-07-29";Germany;SN;Sachsen;"9232";Hartmannsdorf b Chemnitz  Sachs;Hainweg;"21";"50.8825978";"12.8236483";ben.weber@email.com;+49498749156
C_000000370;Heider;Nwini-Numbu;f;"1946-11-11";Germany;HE;Hessen;"60311";Frankfurt am Main;Braubachstraße;"23a";"50.111309";"8.6838142";nwini-numbu.heider@email.com;+49905865058
C_000012096;Plein;Anna;f;"1943-12-27";Austria;W;Wien;"1230";Wien;Neilreichgasse;"193";"48.149184";"16.3546809";anna.plein@email.com;+43401257481
C_000000088;Reisinger;Marlene;f;"1947-05-04";Germany;SN;Sachsen;"1239";Dresden;Gamigstraße;"3";"51.0100065";"13.798433";marlene.reisinger@email.com;+49517153079
C_000000190;Nies;Maneli;f;"1990-07-30";Switzerland;AG;Aargau;"5436";Würenlos;Buechzelglistrasse;"53";"47.4362014";"8.3621089";maneli.nies@email.com;+41538209477
C_000023652;Brockmeier;Nico;m;"1999-10-26";Germany;TH;Thüringen;"99752";Gangloffsümmern;Am Berg;"10";"51.1906872";"10.9691868";nico.brockmeier@email.com;+49738117852
C_000000381;Aicher;Hanna;f;"1962-12-26";Germany;SN;Sachsen;"9496";Marienberg Erzgeb;Carlstraße;"17";"50.638747";"13.1985321";hanna.aicher@email.com;+49823951718
C_000002086;Klemmer;Lea;f;"1997-03-21";Germany;NW;Nordrhein-Westfalen;"52499";Baesweiler;Peterstraße;"9";"50.9042983";"6.1840553";lea.klemmer@email.com;+49655974516
C_000000451;Middendorf;Clément;m;"1977-05-20";Germany;SN;Sachsen;"4416";Markkleeberg;Sonnenweg;"23";"51.2684188";"12.3596101";clément.middendorf@email.com;+49708334090
C_000001312;Wamser;Johanna;f;"1950-07-15";Germany;NW;Nordrhein-Westfalen;"42549";Velbert;Kantstraße;"110";"51.3057822";"7.0532374";johanna.wamser@email.com;+49688399883
C_000000195;Scheider;Josefine;f;"1988-12-03";Switzerland;BL;Basel-Landschaft;"4450";Sissach;Rheinfelderstrasse;"22";"47.4655197";"7.8112337";josefine.scheider@email.com;+41445934773
C_000000277;Bähre;Marie;f;"1970-10-31";Switzerland;GE;Genf;"1234";Vessy;Chemin des Serres;"12";"46.1740827";"6.1436354";marie.bähre@email.com;+41530476605
C_000000833;Hufnagl;Mikado;f;"1979-06-09";Germany;BE;Berlin;"10369";Berlin;Landsberger Allee;"143";"52.5307586";"13.4639202";mikado.hufnagl@email.com;+49353374359
C_000001038;Hausner;Jada;f;"1945-03-09";Germany;BE;Berlin;"13465";Berlin;Am Pilz;"20";"52.6439003";"13.3047813";jada.hausner@email.com;+49393994480
C_000000384;Sontheimer;Piya;f;"1997-05-05";Germany;SN;Sachsen;"8396";Waldenburg Sachs;Bachstraße;"16";"50.8964679";"12.6286867";piya.sontheimer@email.com;+49909674547
C_000011711;Macher;Clara;f;"1997-12-23";Austria;W;Wien;"1230";Wien;Draschestraße;"5";"48.1456179";"16.3605768";clara.macher@email.com;+43572726363
C_000006322;Winter;Elias;m;"1955-03-20";Austria;W;Wien;"1160";Wien;Haberlgasse;"38";"48.2087636";"16.3297412";elias.winter@email.com;+43897189867
C_000006839;Rombach;Timo;m;"1941-10-08";Austria;W;Wien;"1130";Wien;Fred-Liewehr-Gasse;"7";"48.1634133";"16.289937";timo.rombach@email.com;+43687033975
C_000000454;Pötschke;David;m;"1960-11-30";Germany;SN;Sachsen;"4828";Bennewitz b Wurzen;Grimmaische Straße;"89";"51.3252129";"12.7360162";david.pötschke@email.com;+49248088170
C_000000851;Sirch;Jonathan;m;"1975-11-24";Germany;BE;Berlin;"12627";Berlin;Cottbusser Straße;"76";"52.5359475";"13.5992954";jonathan.sirch@email.com;+49411710771
C_000002106;Rehfeldt;Luis;m;"1959-02-08";Germany;NW;Nordrhein-Westfalen;"40472";Ratingen;Fernholz;"31";"51.332019";"6.9073782";luis.rehfeldt@email.com;+49845142385
C_000044888;Riechers;Dion;m;"1965-02-19";Germany;NI;Niedersachsen;"49835";Wietmarschen;Sandstiege;"10";"52.5049132";"7.2272703";dion.riechers@email.com;+49502165918
C_000000214;Mergner;Marie;f;"1952-01-28";Switzerland;BL;Basel-Landschaft;"4104";Oberwil BL;Bertschenackerstrasse;"17";"47.5246635";"7.5578954";marie.mergner@email.com;+41467418630
C_000000138;Berwanger;Sophie;f;"1948-05-09";Germany;SN;Sachsen;"9241";Mühlau b Chemnitz  Sachs;Windbergstraße;"10";"50.9053619";"12.7687298";sophie.berwanger@email.com;+49730518789
C_000000278;Härter;Noah;m;"1987-10-12";Switzerland;BE;Bern;"3006";Bern;Gantrischstrasse;"12";"46.9442878";"7.4695961";noah.härter@email.com;+41400184880
C_000000390;Faltermeier;Marème;f;"1986-05-27";Germany;SN;Sachsen;"1468";Moritzburg b Dresden;Planstraße;"27";"51.1407052";"13.6443636";marème.faltermeier@email.com;+49887781466
C_000002108;Kimmel;Dejan;m;"1970-09-15";Germany;NW;Nordrhein-Westfalen;"42549";Velbert;Am Sonnenhang;"13";"51.3667799";"7.1274273";dejan.kimmel@email.com;+49939520684
C_000001052;Metzdorf;Margarete;f;"2000-11-08";Germany;BE;Berlin;"13507";Berlin;Bernauer Straße;"47";"52.5754093";"13.2878656";margarete.metzdorf@email.com;+49990771488
C_000000710;Fuest;Celina;f;"1998-04-15";Germany;NW;Nordrhein-Westfalen;"40789";Monheim am Rhein;Käthe-Kollwitz-Weg;"23";"51.0875055";"6.900343";celina.fuest@email.com;+49897631600
C_000000461;Bäurle;Josefine;f;"1977-06-09";Germany;SN;Sachsen;"4178";Leipzig;Amselstraße;"15";"51.3486398";"12.287657";josefine.bäurle@email.com;+49994126090
C_000000224;Kellerer;Julia;f;"1965-09-09";Switzerland;LU;Luzern;"6003";Luzern;Bleicherstrasse;"11";"47.0442732";"8.3072768";julia.kellerer@email.com;+41956075419
C_000000284;Thurner;Robin;m;"1953-07-04";Switzerland;FR;Freiburg;"1690";Villaz-St-Pierre;Route du Vieux-Chêne;"3";"46.721575";"6.9626362";robin.thurner@email.com;+41686606939
C_000044939;Yüksel;Joline;f;"1990-02-16";Germany;NI;Niedersachsen;"49835";Wietmarschen;Fürstenring;"19";"52.5140881";"7.138643";joline.yüksel@email.com;+49418427103
C_000023658;Romanowski;Selen;f;"1992-02-28";Germany;TH;Thüringen;"99752";Weimar;Am Sportplatz;"19";"50.9742797";"11.3556689";selen.romanowski@email.com;+49617865145
C_000000397;Czarnecki;Heinrich;m;"1958-07-06";Germany;SN;Sachsen;"8297";Zwönitz;Austelweg;"1";"50.6325457";"12.8148782";heinrich.czarnecki@email.com;+49552222447
C_000004492;Prill;Mara;f;"1981-12-04";Austria;W;Wien;"1230";Wien;Wienerflurgasse;"68";"48.1300534";"16.3176532";mara.prill@email.com;+43929195813
C_000000194;Kohnke;Noemi;f;"1955-05-14";Germany;BE;Berlin;"12105";Berlin;Wittekindstraße;"84";"52.4552086";"13.3718625";noemi.kohnke@email.com;+49493003923
C_000000408;Kupper;Jan;m;"1997-08-26";Germany;HE;Hessen;"60316";Frankfurt am Main;Hegelstraße;"14";"50.1196621";"8.6970516";jan.kupper@email.com;+49533421127
C_000002137;Pahnke;Selina;f;"1941-01-03";Germany;NW;Nordrhein-Westfalen;"52477";Alsdorf;Osterfeldstraße;"64";"50.8523243";"6.1871682";selina.pahnke@email.com;+49379854982
C_000000468;Halbach;Milan;m;"1987-02-06";Germany;SN;Sachsen;"8468";Heinsdorfergrund;Alter Schulweg;"19";"50.6128679";"12.3378104";milan.halbach@email.com;+49859952603
C_000000722;Thieme;Sophie;f;"1995-05-01";Germany;NW;Nordrhein-Westfalen;"47589";Uedem;Reichswaldstraße;"24";"51.6453179";"6.3536228";sophie.thieme@email.com;+49232675177
C_000000286;Leucht;Albert;m;"1987-08-28";Switzerland;BL;Basel-Landschaft;"4123";Allschwil;Wegastrasse;"6";"47.55673";"7.5593902";albert.leucht@email.com;+41306382183
C_000006858;Lorenz;Isabell;f;"1969-07-29";Austria;W;Wien;"1100";Wien;Ludwig-von-Höhnel-Gasse;"4";"48.159985";"16.3846736";isabell.lorenz@email.com;+43830383117
C_000010449;Pilz;Winhold;m;"1961-03-10";Austria;W;Wien;"1110";Wien;Haindlgasse;"45";"48.1676621";"16.4542952";winhold.pilz@email.com;+43563309215
C_000000429;Stojanovic;Marianne;f;"1961-04-22";Germany;HE;Hessen;"60435";Frankfurt am Main;Weilbrunnstraße;"16";"50.154655";"8.6938319";marianne.stojanovic@email.com;+49793562726
C_000000143;Mühle;Jo;m;"1979-09-02";Germany;SN;Sachsen;"4357";Leipzig;Ziolkowskistraße;"18";"51.3832368";"12.4189549";jo.mühle@email.com;+4993288860
C_000000226;Göller;Alina;f;"1952-07-23";Switzerland;OW;Obwalden;"6074";Giswil;Hofbachstrasse;"3";"46.8542504";"8.1707939";alina.göller@email.com;+41904882620
C_000000471;Steinhart;Tim;m;"1990-04-02";Germany;SN;Sachsen;"1855";Sebnitz;Siedlerweg;"12";"50.9606897";"14.2800425";tim.steinhart@email.com;+49599978618
C_000012100;Schwering;Sophia;f;"1960-06-03";Austria;W;Wien;"1160";Wien;Engilgasse;"15";"48.2170983";"16.2935914";sophia.schwering@email.com;+43121707629
C_000000398;Hecker;Franz;m;"1951-09-17";Germany;SN;Sachsen;"1109";Dresden;Winkelweg;"1";"51.1180806";"13.7751293";franz.hecker@email.com;+49426922187
C_000004513;Hölz;Romea;f;"1987-01-05";Austria;W;Wien;"1150";Wien;Kellinggasse;"13";"48.1865716";"16.3287326";romea.hölz@email.com;+43411975970
C_000000148;Bubeck;Fee;f;"1985-04-21";Germany;SN;Sachsen;"9514";Lengefeld Erzgeb;Lippersdorfer Straße;"11";"50.7378213";"13.2116485";fee.bubeck@email.com;+49784252320
C_000002168;Deckert;David;m;"1994-12-18";Germany;NW;Nordrhein-Westfalen;"40789";Monheim am Rhein;Griesstraße;"74";"51.1136048";"6.8879273";david.deckert@email.com;+49341952451
C_000045163;Griesinger;Jared;m;"1996-08-19";Germany;NI;Niedersachsen;"49824";Ringe;Spangenbergstraße;"20";"52.6074674";"6.9626954";jared.griesinger@email.com;+49770047866
C_000000531;Gündüz;Elvira;f;"1972-05-22";Switzerland;BL;Basel-Landschaft;"4434";Hölstein;Rehhagstrasse;"9";"47.4214875";"7.7737248";elvira.gündüz@email.com;+41655682098
C_000001457;Freudenreich;Tim;m;"1981-11-03";Germany;BE;Berlin;"12279";Berlin;Pfabener Weg;"18";"52.4072605";"13.3522155";tim.freudenreich@email.com;+49319859515
C_000004088;Plass;Ibro;f;"1954-11-25";Austria;W;Wien;"1220";Wien;Auernheimergasse;"1";"48.2033528";"16.5140972";ibro.plass@email.com;+43120140781
C_000018543;Friedemann;Peter;m;"1999-11-04";Germany;HH;Hamburg;"21037";Hamburg;Vorderdeich;"119";"53.4691079";"10.1523029";peter.friedemann@email.com;+49792649616
C_000000535;Kassel;Dunja;f;"1977-03-24";Switzerland;BE;Bern;"4900";Langenthal;Wiesenstrasse;"25a";"47.212934";"7.785234";dunja.kassel@email.com;+41947928862
C_000000639;Theiss;Mojisola;f;"1977-09-22";Switzerland;GE;Genf;"1287";Laconnex;Chemin des Reblets;"9a";"46.1562576";"6.0381634";mojisola.theiss@email.com;+41949111809
C_000003676;Scherner;Ekata;f;"1977-09-07";Austria;W;Wien;"1140";Wien;Saturnweg;"45";"48.2110087";"16.2516296";ekata.scherner@email.com;+43543622271
C_000003930;Müllner;Erik;m;"1994-07-27";Germany;HE;Hessen;"60528";Frankfurt am Main;Goldammerstraße;"15";"50.0810087";"8.6469537";erik.müllner@email.com;+49521860264
C_000008765;Kaiser;Nazdar;f;"1944-10-22";Germany;NI;Niedersachsen;"49824";Emlichheim;Von-Stauffenberg-Straße;"16";"52.6065193";"6.8638234";nazdar.kaiser@email.com;+499063978
C_000000845;Güth;Jannik;m;"1956-04-09";Germany;NW;Nordrhein-Westfalen;"40822";Mettmann;Kantstraße;"4";"51.2670462";"6.9421436";jannik.güth@email.com;+49925025737
C_000018602;Blunk;Emily;f;"1990-10-24";Germany;MV;Mecklenburg-Vorpommern;"18069";Allershagen;Hof;"13";"54.0802355";"12.0032986";emily.blunk@email.com;+49737112321
C_000001563;Lanzinger;Konstantin;m;"2001-06-27";Germany;NI;Niedersachsen;"49847";Itterbeck;Egger Straße;"32";"52.5018055";"6.7634303";konstantin.lanzinger@email.com;+49162704649
C_000029168;Lüdicke;Leni;f;"1941-09-14";Germany;BY;Bayern;"93059";Regensburg;Sonnenstraße;"8";"49.034448";"12.104995";leni.lüdicke@email.com;+49576130953
C_000000141;Rudnick;Mathilda;f;"1940-09-21";Germany;BE;Berlin;"10409";Berlin;Cohnstraße;"4";"52.5471155";"13.4462889";mathilda.rudnick@email.com;+49823666520
C_000001550;Just;Çiya;m;"2000-05-26";Switzerland;FR;Freiburg;"1663";Pringy;Route de Gruyères;"65";"46.5835144";"7.0749501";çiya.just@email.com;+41715182734
C_000000537;Heising;Florian;m;"1994-09-11";Switzerland;NE;Neuenburg;"2022";Bevaix;Rue du Coin-Gosset;"9";"46.9297015";"6.8178308";florian.heising@email.com;+41613265109
C_000000643;Krein;Liya;f;"1956-11-25";Switzerland;BE;Bern;"3818";Grindelwald;Steinbillenweg;"12";"46.6287138";"8.0457906";liya.krein@email.com;+41594083097
C_000000223;Stephani;Justus;m;"1955-05-15";Germany;SN;Sachsen;"1829";Stadt Wehlen;Obervogelgesanger Weg;"15";"50.9480234";"14.0184209";justus.stephani@email.com;+49684238565
C_000010324;Marek;Felix;m;"1996-04-19";Austria;W;Wien;"1210";Wien;Prager Straße;"109-113";"48.270214";"16.391091";felix.marek@email.com;+43206771022
C_000004943;Böttjer;Finja;f;"1958-05-20";Austria;W;Wien;"1140";Wien;Waidhausenstraße;"27";"48.1991726";"16.2802055";finja.böttjer@email.com;+43235976536
C_000003932;Dehm;Mika;m;"1941-12-22";Germany;HE;Hessen;"60433";Frankfurt am Main;Sonnentaustraße;"32";"50.1670797";"8.681007";mika.dehm@email.com;+4964622317
C_000007750;Roßbach;Elias;m;"1981-12-10";Austria;W;Wien;"1220";Wien;Mittelfeldweg;"12A";"48.2472182";"16.4866447";elias.roßbach@email.com;+43355742045
C_000006793;Lingemann;Rahman;m;"1975-07-29";Germany;HE;Hessen;"60316";Frankfurt am Main;Bäckerweg;"36";"50.1217673";"8.6920448";rahman.lingemann@email.com;+49280728357
C_000007806;Jentzsch;Lina;f;"1965-10-12";Austria;W;Wien;"1130";Wien;Friedensstadtgasse;"20";"48.1697314";"16.2653853";lina.jentzsch@email.com;+43954211053
C_000042409;Deuschle;Mia;f;"1960-02-28";Germany;NI;Niedersachsen;"49846";Hoogstede;Hauptstraße;"9";"52.5838581";"6.9471421";mia.deuschle@email.com;+49364484007
C_000010814;Hähnel;Konstantin;m;"1971-06-01";Austria;W;Wien;"1130";Wien;St.-Veit-Gasse;"2";"48.183253";"16.2826934";konstantin.hähnel@email.com;+43805004992
C_000018614;Hertling;Jerome;m;"1958-05-15";Germany;MV;Mecklenburg-Vorpommern;"18069";Allershagen;Hof;"2";"54.0922033";"11.994891";jerome.hertling@email.com;+49868752609
C_000004496;Petrich;Lucy;f;"1942-11-08";Germany;HE;Hessen;"60435";Frankfurt am Main;Am Dachsberg;"204";"50.1596127";"8.6882684";lucy.petrich@email.com;+49555507829
C_000000158;Schroeter;Danil;m;"1965-10-12";Germany;BE;Berlin;"13469";Berlin;Dianastraße;"24 C";"52.6079403";"13.3122864";danil.schroeter@email.com;+4934088603
C_000001551;Fritz;Fiene;f;"1944-11-27";Switzerland;BE;Bern;"3225";Müntschemier;Neuengasse;"8";"46.9940698";"7.1482298";fiene.fritz@email.com;+41922443325
C_000001715;Hoppen;Agapi;f;"1998-08-31";Germany;NI;Niedersachsen;"49824";Emlichheim;Volzeler Mühlenweg;"129";"52.6107584";"6.8287906";agapi.hoppen@email.com;+49913836713
C_000008777;Kind;Wilhelm;m;"1986-09-24";Germany;NI;Niedersachsen;"49843";Halle;An der Schule;"3";"52.4728147";"6.9314901";wilhelm.kind@email.com;+49371878015
C_000007858;Wien;Sohil;m;"1995-07-10";Austria;W;Wien;"1030";Wien;Marxergasse;"7";"48.2069802";"16.3884599";sohil.wien@email.com;+4346554660
C_000004093;Hennemann;Savanna;f;"1980-09-03";Austria;W;Wien;"1140";Wien;Wasserweg;"16";"48.2079088";"16.239448";savanna.hennemann@email.com;+43801349882
C_000000650;Lass;Mahmud;m;"1955-10-03";Switzerland;GR;Graubünden;"7165";Breil/Brigels;Via Crest la Crusch;"15";"46.7654139";"9.0670204";mahmud.lass@email.com;+41880125809
C_000004972;Siebers;Amira;f;"1945-02-26";Austria;W;Wien;"1020";Wien;Miesbachgasse;"13";"48.2206983";"16.3759039";amira.siebers@email.com;+43279431121
C_000000652;Heberle;Sofie;f;"1975-09-04";Switzerland;BE;Bern;"3315";Bätterkinden;Schmiedegasse;"8";"47.1297439";"7.5410719";sofie.heberle@email.com;+41593164789
C_000000538;Braun;Lia;f;"1973-06-11";Switzerland;GR;Graubünden;"7082";Vaz/Obervaz;Voa da Solis;"16";"46.6962643";"9.5379524";lia.braun@email.com;+41950676534
C_000042450;Meyn;Antonio;m;"1960-02-10";Germany;NI;Niedersachsen;"49824";Emlichheim;Von-Stauffenberg-Straße;"23";"52.6068644";"6.8642547";antonio.meyn@email.com;+49523308635
C_000003975;Schlott;Famoroh;m;"1995-02-06";Germany;HE;Hessen;"60486";Frankfurt am Main;Gräfstraße;"45";"50.1176018";"8.6491604";famoroh.schlott@email.com;+49591235014
C_000009067;Denz;Leander;m;"1989-08-20";Germany;NI;Niedersachsen;"49835";Wietmarschen;Bayernweg;"23";"52.5089538";"7.2188744";leander.denz@email.com;+49802034096
C_000000529;Frommhold;Anna;f;"1950-02-03";Germany;NW;Nordrhein-Westfalen;"41539";Dormagen;Bismarckstraße;"15";"51.1155451";"6.772876";anna.frommhold@email.com;+49270758429
C_000008061;Tripp;Mila;f;"1942-05-15";Germany;HE;Hessen;"60437";Frankfurt am Main;Dornholzhäuser Straße;"6";"50.1832821";"8.6693198";mila.tripp@email.com;+4949918350
C_000007206;Heimer;Linus;m;"1978-08-30";Germany;HE;Hessen;"60529";Frankfurt am Main;Libellenweg;"92";"50.0844429";"8.6070986";linus.heimer@email.com;+49470609341
C_000000546;Döring;Johanna;f;"1979-05-28";Switzerland;BE;Bern;"3084";Wabern;Gossetstrasse;"44";"46.9315407";"7.4544186";johanna.döring@email.com;+41505780311
C_000000656;Sprung;Erdem;m;"1976-06-20";Switzerland;BL;Basel-Landschaft;"4436";Oberdorf BL;Talweg;"11d";"47.3950975";"7.754272";erdem.sprung@email.com;+41398099169
